Crash Year,Crash Month,Crash Day,Time of Day,Day of Week,City or Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions,Speed Limit at Crash Site,Imputed_Speed Limit at Crash Site,Worst Injury In Crash,Person Age,Imputed_Person Age,Person Gender,ADI Impute Column,Column 2
2012,9,19,4:00 PM - 5:00 PM,3,Wayne County: Dearborn Heights,0,0,2,1,,"33,815921353",3,47,47,1,"[2012 9 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.00065496839063869 0.71445134947292 0.154757872553754
	 0.0225275499239573 0.00253518919473169 0.104016390729598 0.000640635711865049 0.00247855687186315 33.8159213534261 3 47 0 1]",[47]
2012,9,19,8:00 PM - 9:00 PM,3,Wayne County: Detroit,0,0,5,1,30,30,2,72,72,0,"[2012 9 19 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.00066760123633995 0.713295174620068
	 0.13012445822749 0.0244434316984583 0.00131660073042809 0.123146886193357 0.00144994296702007 0.0046284614259437 30 2 72 1 0]",[72]
2012,9,19,8:00 AM - 9:00 AM,3,Wayne County: Detroit,1,1,2,1,30,30,1,,"42,755034665",1,"[2012 9 19 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0.000660241716131943 0.784411478802687
	 0.110718274434199 0.0233465587344629 0.000853153708331963 0.0811325675058372 0.00135718579161754 -0.00139314857204632 30 1 42.0535196427553 0 1]","[42,7550346649059]"
2012,10,19,7:00 PM - 8:00 PM,5,Wayne County: Northville,1,1,4,1,25,25,1,,"42,755034665",1,"[2012 10 19 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0.000664841219562729 0.726658950005459
	 0.129223344672784 0.0240284362531291 0.00136444522199076 0.11322168039838 0.00134361556171004 0.00327109421897413 25 1 42.8229538918232 0.405167863028992 0.593993434709954]","[42,7550346649059]"
2012,10,19,11:00 PM - 12:00 midnight,5,Wayne County: Detroit,1,0,4,1,35,35,1,23,23,1,"[2012 10 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0.000674101645924777 0.729779322152637
	 0.109264521433461 0.0254339461100912 0.000405073742985994 0.125506352426041 0.00195820564694248 0.00457843188478319 35 1 23 0 1]",[23]
2012,10,19,3:00 PM - 4:00 PM,5,Wayne County: Detroit,0,1,2,1,35,35,1,,"42,755034665",1,"[2012 10 19 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000661714380278483 0.770660312994715
	 0.11437176297998 0.023566177718652 0.000937904975982634 0.0893296700778406 0.001378324419027 -0.000220663865936774 35 1 42.1684909814051 0 1]","[42,7550346649059]"
2012,10,19,2:00 AM - 3:00 AM,5,Wayne County: Detroit,1,1,4,1,25,25,2,,"42,755034665",1,"[2012 10 19 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0.000676295435288265 0.744601921204749
	 0.0977873880151397 0.025770761682433 -0.0000567868198896354 0.122244955148733 0.00217951812540688 0.00393466118447577 25 2 40.2551970202428 0.213750511570405 0.785506155691657]","[42,7550346649059]"
2012,11,19,7:00 PM - 8:00 PM,1,Wayne County: Detroit,0,0,4,1,25,25,0,31,31,1,"[2012 11 19 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000669788492171011 0.743766395359584
	 0.111161373721524 0.0247835354020174 0.000594722269420491 0.113018309360333 0.00175496530858835 0.00292417090043684 25 0 31 0 1]",[31]
2012,11,19,5:00 PM - 6:00 PM,1,Wayne County: Detroit,0,1,4,1,30,30,1,,"42,755034665",1,"[2012 11 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000670036501857768 0.749438837553954
	 0.107948598460198 0.0248227055978498 0.000475935189940232 0.110898154228507 0.00180147250198229 0.00258080374244353 30 1 41.2524565847851 0.304012989706361 0.696670099074264]","[42,7550346649059]"
2012,12,19,8:00 PM - 9:00 PM,3,Wayne County: Westland,1,0,4,1,40,40,0,49,49,0,"[2012 12 19 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0.000665014932356164 0.674838751772777
	 0.153709757579644 0.0240406152807963 0.00221058947780364 0.136186450252307 0.00107622894167373 0.00680792996177799 40 0 49 1 0]",[49]
2012,3,20,7:00 PM - 8:00 PM,2,Wayne County: Detroit,0,0,3,1,25,25,3,44,44,1,"[2012 3 20 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.000668951964899596 0.740653451330616
	 0.114321002480109 0.024655796529947 0.000728542657450881 0.113149224132276 0.00168422652680948 0.00299774449849422 25 3 44 0 1]",[44]
2012,5,20,12:00 midnight - 1:00 AM,7,Wayne County: Detroit,0,1,4,1,30,30,1,,"42,755034665",1,"[2012 5 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000677296037850813 0.741283025455285
	 0.0973828273154271 0.0259216293110255 -0.000099549605671269 0.125174490947148 0.00222626943346101 0.00432344452870689 30 1 40.1663283406959 0.201812569863322 0.796958994727577]","[42,7550346649059]"
2012,6,20,11:00 AM - 12:00 noon,3,Wayne County: Detroit,0,0,2,1,25,25,2,21,21,0,"[2012 6 20 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.00065694556378352 0.764175117057892
	 0.126987637464254 0.0228410521553828 0.00151320752799213 0.0851412401499381 0.00103560341495862 -0.000563627185778533 25 2 21 1 0]",[21]
2012,6,20,6:00 PM - 7:00 PM,3,Wayne County: Detroit,0,1,2,1,35,35,1,,"42,755034665",1,"[2012 6 20 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000663908251768381 0.763524981286124
	 0.113416928197129 0.0238970012867016 0.000841788220753561 0.0956908103184329 0.00148158983837695 0.000622182337981646 35 1 41.9697193567502 0 1]","[42,7550346649059]"
2012,7,20,5:00 PM - 6:00 PM,5,Wayne County: Detroit,0,1,2,1,25,25,1,,"42,755034665",1,"[2012 7 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000663301177845608 0.777742452749341
	 0.107814160816572 0.0238088058222464 0.000664453678550296 0.0885654500347197 0.00151883705989486 -0.000439926377035944 25 1 41.6853631688707 0 1]","[42,7550346649059]"
2012,8,20,7:00 PM - 8:00 PM,1,Wayne County: Wyandotte,1,1,2,1,25,25,3,,"42,755034665",1,"[2012 8 20 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0.00065842952286593 0.729484781570495
	 0.140652867851513 0.0230566585199831 0.00194563446222207 0.102530968563692 0.00094489599721347 0.00202834066945197 25 3 43.9035704919089 0.499717795180797 0.500689733343456]","[42,7550346649059]"
2012,10,20,5:00 PM - 6:00 PM,6,Wayne County: Dearborn,0,0,2,1,35,35,4,49,49,0,"[2012 10 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000656551839943531 0.700918345235645
	 0.158085931568186 0.0227640328779354 0.00260545112257866 0.112281214237772 0.000670099062899491 0.00365443890903779 35 4 49 1 0]",[49]
2012,10,20,3:00 PM - 4:00 PM,6,Wayne County: Dearborn,1,0,2,1,25,25,2,46,46,1,"[2012 10 20 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000655139896536591 0.734146098701741
	 0.144977999861769 0.022558950176633 0.00219032976876969 0.0956385876476284 0.00075759223310057 0.00117330095927087 25 2 46 0 1]",[46]
2012,10,20,7:00 PM - 8:00 PM,6,Wayne County: Detroit,0,0,4,1,30,30,2,54,54,1,"[2012 10 20 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000672559154743511 0.724558452829151
	 0.114841845578646 0.0251985475370342 0.000643180555052192 0.125520243730695 0.00183055998226478 0.00467894771376375 30 2 54 0 1]",[54]
2012,10,20,1:00 AM - 2:00 AM,6,Wayne County: Detroit,0,0,5,1,35,35,4,59,59,0,"[2012 10 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.00067235803930925 0.702831293039757
	 0.125654705677163 0.0251621002288991 0.00102479504557028 0.134745039343503 0.00170076515121453 0.00611694699644512 35 4 59 1 0]",[59]
2012,10,20,7:00 PM - 8:00 PM,6,Wayne County: Detroit,1,0,4,1,35,35,1,45,45,1,"[2012 10 20 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0.000671863671232199 0.731985235175373
	 0.112669516784029 0.0250950848368249 0.000587621024568553 0.121240366073069 0.00182559109129406 0.00406208651870269 35 1 45 0 1]",[45]
2012,11,20,4:00 PM - 5:00 PM,2,Wayne County: Flat Rock,1,0,2,1,35,35,3,38,38,1,"[2012 11 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0.000654919747933449 0.727024355341026
	 0.148829745249124 0.0225236097398811 0.00233052775884722 0.0984349302309467 0.000705091759913501 0.00161935807648515 35 3 38 0 1]",[38]
2012,11,20,6:00 PM - 7:00 PM,2,Wayne County: Westland,1,0,4,1,45,45,2,61,61,1,"[2012 11 20 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0.000666997108589505 0.664667098061737
	 0.154632038624764 0.0243384978183884 0.00218579179633651 0.143566079745688 0.00114950403946734 0.00782162691374986 45 2 61 0 1]",[61]
2012,11,20,7:00 PM - 8:00 PM,2,Wayne County: Detroit,1,0,4,1,25,25,1,64,64,1,"[2012 11 20 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0.000669846333101575 0.741924673521787
	 0.111928621750429 0.0247918053093522 0.000619732089543817 0.113910661077896 0.00174879763102559 0.00305834498012256 25 1 64 0 1]",[64]
2012,11,20,6:00 PM - 7:00 PM,2,Wayne County: Detroit,1,1,4,1,30,30,2,,"42,755034665",1,"[2012 11 20 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0.000671501304802618 0.743978866510837
	 0.107644536388516 0.0250433994170528 0.000423350844862134 0.115450295598305 0.00186667957028328 0.00319066596895917 30 2 41.1390289870282 0.287125520557612 0.712786688482668]","[42,7550346649059]"
2012,11,20,6:00 PM - 7:00 PM,2,Wayne County: Detroit,1,1,5,1,35,35,1,,"42,755034665",1,"[2012 11 20 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0.000669541123841062 0.739080442958496
	 0.113900134359948 0.0247447322481883 0.000697014606979767 0.114707109907991 0.00171380318075952 0.0032008555591392 35 1 41.6291181729156 0.321672521570904 0.67803879005619]","[42,7550346649059]"
2012,12,20,7:00 PM - 8:00 PM,4,Wayne County: Westland,0,0,4,1,40,40,1,44,44,0,"[2012 12 20 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.00066602398623172 0.666262301997404
	 0.155807819621597 0.0241913271427886 0.00225457332120245 0.14143241351205 0.00109525965802973 0.00755404796005531 40 1 44 1 0]",[44]
2012,12,20,4:00 PM - 5:00 PM,4,Wayne County: Detroit,0,0,4,1,30,30,2,49,49,1,"[2012 12 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.00066822464795034 0.736010457687547
	 0.117996102099115 0.0245442046969954 0.000877147860587412 0.114111640218139 0.00161231190104896 0.00319281517354001 30 2 49 0 1]",[49]
2012,1,21,5:00 PM - 6:00 PM,6,Wayne County: Detroit,0,1,3,1,30,30,2,41,41,1,"[2012 1 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0.000670512061979692 0.759288886288936
	 0.10228018010651 0.0248975338854016 0.000265265141270119 0.107282749833776 0.0018851294451627 0.00199191824627905 30 2 41 0 1]",[41]
2012,2,21,8:00 PM - 9:00 PM,2,Wayne County: Canton Twp.,1,0,5,1,45,45,1,55,55,0,"[2012 2 21 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0.00066293903384732 0.665203853359677
	 0.162465840719001 0.0237231004324594 0.00257448714350967 0.137348289829378 0.000890417619390007 0.00711981378265171 45 1 55 1 0]",[55]
2012,2,21,7:00 PM - 8:00 PM,2,Wayne County: Wayne,0,0,4,1,35,35,2,21,21,0,"[2012 2 21 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.00066537001752855 0.684742729229066
	 0.148255699919341 0.0240971842181854 0.00201082604581141 0.13236980429489 0.00115239846747279 0.00619563697866785 35 2 21 1 0]",[21]
2012,2,21,11:00 AM - 12:00 noon,2,Wayne County: Detroit,0,0,2,1,55,55,1,20,20,1,"[2012 2 21 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000659482116489374 0.743130718693496
	 0.132014927574835 0.0232200514338737 0.00161519511945545 0.0981028132675469 0.00108621161154164 0.00127709090461752 55 1 20 0 1]",[20]
2012,2,21,11:00 AM - 12:00 noon,2,Wayne County: Detroit,0,0,2,1,55,55,1,36,36,0,"[2012 2 21 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000656875961674361 0.740873715822187
	 0.138292677696945 0.0228241228060276 0.00190815754367348 0.0952497828059957 0.00090583493923275 0.00100251847835637 55 1 36 1 0]",[36]
2012,2,21,12:00 noon - 1:00 PM,2,Wayne County: Detroit,0,0,2,1,40,40,0,62,62,1,"[2012 2 21 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000658186954644283 0.757730042959674
	 0.127601087467386 0.0230275886032314 0.0014989233227358 0.0897957110759757 0.00108109173538191 0.0000762920396217216 40 0 62 0 1]",[62]
2012,2,21,11:00 AM - 12:00 noon,2,Wayne County: Detroit,0,0,2,1,55,55,1,,"42,755034665",1,"[2012 2 21 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000658036206081318 0.74145901999171
	 0.135698889792646 0.0230002731299602 0.00178472002224388 0.0967037682369027 0.000983882189854695 0.00115315759411574 55 1 43.6427558530612 0.493964937281322 0.507710722029956]","[42,7550346649059]"
2012,2,21,3:00 PM - 4:00 PM,2,Wayne County: Detroit,1,1,2,1,30,30,0,,"42,755034665",1,"[2012 2 21 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0.000659150627145498 0.789209896149206
	 0.110594245957531 0.0231823703615958 0.000880138633996559 0.0774212763129266 0.00131254740974785 -0.00189693764265371 30 0 42.1177339806156 0 1]","[42,7550346649059]"
2012,3,21,6:00 PM - 7:00 PM,3,Wayne County: Detroit,0,1,2,1,25,25,2,,"42,755034665",1,"[2012 3 21 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000663929882090423 0.767509246283179
	 0.111464501433466 0.0239013717650862 0.000773303095408162 0.0939767117971971 0.00150440679326489 0.000355985351119606 25 2 41.8553715302343 0 1]","[42,7550346649059]"
2012,3,21,1:00 AM - 2:00 AM,3,Wayne County: Detroit,0,1,4,1,35,35,2,,"42,755034665",1,"[2012 3 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000675776889111497 0.735593361107637
	 0.10313826243451 0.0256896432146723 0.000144078653928175 0.125428230206148 0.00209761027694786 0.00445952674957961 35 2 40.5986309097753 0.230440220927261 0.767984450753341]","[42,7550346649059]"
2012,4,21,12:00 noon - 1:00 PM,6,Wayne County: Detroit,1,0,2,1,35,35,1,22,22,0,"[2012 4 21 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000657556460544336 0.760882984272238
	 0.127347250109079 0.022932815048794 0.00150818481325815 0.087484528312313 0.00105734084706278 -0.000240562637748956 35 1 22 1 0]",[22]
2012,5,21,10:00 AM - 11:00 AM,1,Wayne County: Detroit,1,0,4,1,35,35,1,56,56,1,"[2012 5 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0.000666446861700581 0.747391465066849
	 0.116086772228958 0.0242776555084275 0.000861773980776632 0.106503366816451 0.00155873320255267 0.00213075954323542 35 1 56 0 1]",[56]
2012,6,21,6:00 PM - 7:00 PM,4,Wayne County: Detroit,0,0,2,1,25,25,1,48,48,0,"[2012 6 21 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000659255014739683 0.760639032967189
	 0.124077563610799 0.0231903914800764 0.0013458131210266 0.0900955079039049 0.00116568078154127 0.0000544950967167972 25 1 48 1 0]",[48]
2012,6,21,9:00 PM - 10:00 PM,4,Wayne County: Detroit,0,0,3,1,30,30,3,39,39,1,"[2012 6 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.000672321702435617 0.726958953422293
	 0.114164935668541 0.0251631862946956 0.000626462661099222 0.124118233554158 0.00182813686809074 0.0044774889801612 30 3 39 0 1]",[39]
2012,7,21,12:00 noon - 1:00 PM,6,Wayne County: Detroit,0,0,2,1,25,25,1,42,42,1,"[2012 7 21 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000660016303785824 0.765658579109964
	 0.12015428239932 0.0233072392988924 0.0011876069041426 0.089018161771103 0.00124181296061494 -0.000160498066845515 25 1 42 0 1]",[42]
2012,7,21,10:00 PM - 11:00 PM,6,Wayne County: Detroit,0,1,5,1,15,15,1,,"42,755034665",1,"[2012 7 21 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0.00067487099903333 0.748854955258359
	 0.0985893430752932 0.0255558607952955 0.0000119460120530256 0.118281228522692 0.00211042810830513 0.00341313105683669 15 1 40.3947826893003 0 1]","[42,7550346649059]"
